0.0004022000000003523,0.0,0.0
0.11945570000000005,0.0,0.0
0.11950630000000029,0.0,0.0
0.11954310000000001,0.0,0.0
0.11957810000000002,0.0,0.0
0.11961220000000017,0.0,0.0
0.11964620000000004,0.0,0.0
0.11968000000000023,0.0,0.0
0.11971390000000026,0.0,0.0
0.11977380000000037,0.0,0.0
0.11986700000000017,0.0,0.0
0.11990699999999999,0.0,0.0
0.11994220000000011,0.0,0.0
0.1199764000000001,0.0,0.0
0.12000990000000034,0.0,0.0
0.12004340000000013,0.0,0.0
0.1200768000000001,0.0,0.0
0.1201099000000001,0.0,0.0
0.12014270000000016,0.0,0.0
0.1201806000000003,0.0,0.0
0.12021330000000008,0.0,0.0
0.12024640000000009,0.0,0.0
0.12028070000000035,0.0,0.0
0.12031440000000027,0.0,0.0
0.12034840000000013,0.0,0.0
0.12038190000000037,0.0,0.0
0.12041530000000034,0.0,0.0
0.12044860000000002,0.0,0.0
0.12048240000000021,0.0,0.0
0.12051580000000017,0.0,0.0
0.12054880000000034,0.0,0.0
0.12058140000000028,0.0,0.0
0.12061450000000029,0.0,0.0
0.12064730000000035,0.0,0.0
0.12068000000000012,0.0,0.0
0.12071310000000013,0.0,0.0
0.12074590000000018,0.0,0.0
0.12077840000000029,0.0,0.0
0.12081140000000001,0.0,0.0
0.12084410000000023,0.0,0.0
0.1208806,0.0,0.0
0.12091399999999997,0.0,0.0
0.12094680000000002,0.0,0.0
0.12097970000000036,0.0,0.0
0.12101240000000013,0.0,0.0
0.12104610000000005,0.0,0.0
0.1210789000000001,0.0,0.0
0.12111160000000032,0.0,0.0
0.12114420000000026,0.0,0.0
0.12118240000000036,0.0,0.0
0.12121510000000013,0.0,0.0
0.12124770000000007,0.0,0.0
0.12128050000000012,0.0,0.0
0.12131330000000018,0.0,0.0
0.12134610000000023,0.0,0.0
0.12137880000000001,0.0,0.0
0.12141160000000006,0.0,0.0
0.12144440000000012,0.0,0.0
0.12147700000000006,0.0,0.0
0.12150970000000028,0.0,0.0
0.12154250000000033,0.0,0.0
0.12157510000000027,0.0,0.0
0.12160890000000002,0.0,0.0
0.12164149999999996,0.0,0.0
0.12167430000000001,0.0,0.0
0.12170700000000023,0.0,0.0
0.12173980000000029,0.0,0.0
0.12177220000000011,0.0,0.0
0.1218045000000001,0.0,0.0
0.12183680000000008,0.0,0.0
0.12187780000000004,0.0,0.0
0.12191190000000018,0.0,0.0
0.12195599999999995,0.0,0.0
0.12199099999999996,0.0,0.0
0.12202350000000006,0.0,0.0
